"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842525040039928175","Sat Oct 05 11:19:36 +0000 2024","0","Guyonan Kurikulum Merdeka di Negeri Wakanda (Indonesia) https://t.co/KnUusip05v https://t.co/xFaFSpXtdB","1842525040039928175","https://pbs.twimg.com/media/GZH2s8fbgAA1Srt.jpg","","in","🇮🇩 Indonesia","0","0","0","https://x.com/masaryaduta/status/1842525040039928175","1248726242","masaryaduta"
"1842502767505809851","Sat Oct 05 11:18:54 +0000 2024","0","@110405056h Menyeramkan kurikulum merdeka!","1842524863505768505","","110405056h","in","indonesia","0","0","0","https://x.com/khairulFahmii/status/1842524863505768505","317133850","khairulFahmii"
"1842382997640696242","Sat Oct 05 11:14:46 +0000 2024","0","@piscesgirle @tanyakanrl Anak sekarang pake kurikulum merdeka. Terserah anaknya mau belajar apa aja bebas namanya juga merdeka... Kurikulum terburuk sejak Indonesia merdeka...","1842523821938528492","","piscesgirle","in","","0","0","0","https://x.com/iyodzen/status/1842523821938528492","234641881","iyodzen"
"1842522497658577349","Sat Oct 05 11:09:30 +0000 2024","0","Kita hidup di negara berkembang. Kalau pun dikatakan kurikulum ini merugikan berarti pandangan Ki Hajar Dewantara tidak sesuai diterapkan di negara berkembang. Kita belum siap untuk bertransformasi dengan kurikulum merdeka ini. Lalu kapan siapnya? Tunggu jadi negara maju?","1842522497658577349","","","in","Indonesia","0","0","0","https://x.com/namakumojo10/status/1842522497658577349","1178898310611886081","namakumojo10"
"1842402699012419799","Sat Oct 05 11:09:22 +0000 2024","0","@NenkMonica @nadiemmakarim Kurikulum merdeka??? Anjir gila aja ganti kurikulum lagi","1842522465047876021","","NenkMonica","in","","0","0","0","https://x.com/mafuyouv/status/1842522465047876021","1254938049764487168","mafuyouv"
"1842402699012419799","Sat Oct 05 11:07:40 +0000 2024","0","@NenkMonica @nadiemmakarim Aku sebagai guru memang ngerasa kurikulum merdeka GAGAL TOTAL. Siswa gatau apa2 guru kerepotan. Yang bagus cuma bukunya kuakui enak banget baca buku pelajaran kurikulum merdeka","1842522036838842764","","NenkMonica","in","","0","0","0","https://x.com/urbbygirl165/status/1842522036838842764","1587818037389893632","urbbygirl165"
"1842521952088649957","Sat Oct 05 11:07:20 +0000 2024","0","meningkat gimana kurikulum merdeka emg cocok buat kuliah ada pro kontra tetep tapi buat sd-sma sdm kita itu nggak siap perangkat ajar ga siapppp. anak2 sma aja bahasa inggris sederhana aja yg gatau ","1842521952088649957","","","in","she/her || 21+++","0","2","0","https://x.com/gojobel/status/1842521952088649957","1617698209656360961","gojobel"
"1842521664397115586","Sat Oct 05 11:06:11 +0000 2024","0","Kurikulum merdeka tai kucing lah","1842521664397115586","","","in","","0","0","0","https://x.com/pageforheather/status/1842521664397115586","1783365262470942720","pageforheather"
"1842519123055825009","Sat Oct 05 10:56:05 +0000 2024","0","jaman gua SMA aja nilai KKM mentok di 78-80 bener2 harus dituntut rajin belajar. anak jaman skrg kenapa pada males belajar ya miris bgt. ditambah kurikulum merdeka yg gajelas bgt sistem pendidikannya","1842519123055825009","","","in","living in asbunism","0","0","0","https://x.com/BijiTsubaki/status/1842519123055825009","1426459757922115585","BijiTsubaki"
"1842382997640696242","Sat Oct 05 10:55:12 +0000 2024","0","@SiYulaaa17 @tanyakanrl Hasil kurikulum merdeka karya si nadiem","1842518900803875100","","SiYulaaa17","in","","0","0","0","https://x.com/BongNjanCuk/status/1842518900803875100","1648967340065968129","BongNjanCuk"
